,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date2,Date.1,date,sma50,sma100,sma200,EMA12,EMA26,EMA50,EMA100,EMA-12,EMA-26,MACD,RSI,TP,TPV,CumVolume,CumTPV,VWAP,Up,Down
777,2017-06-30 00:00:00-04:00,36.3980138472775,36.53384274292876,35.43978025538417,35.70156478881836,73106000,0.0,0.0,2017-06-30,2017-06-30,2017-06-30,33.10862735748291,29.394438972473143,25.45650498390198,37.11978672568391,36.23721513771738,33.96403015251675,30.645436316014756,37.11978672568391,36.23721513771738,0.882571587966531,42.63143987430988,35.8917292623771,2623900759.45534,32255201200,507317243332.69165,15.728230625102771,36.0,0.0
778,2017-07-03 00:00:00-04:00,35.82257157486668,35.97074954472038,34.224694450138806,34.40991973876953,70907200,0.0,0.0,2017-07-03,2017-07-03,2017-07-03,33.29512172698975,29.446287517547606,25.551437125205993,36.70288411231247,36.101859922980495,33.981516018644314,30.71998054220792,36.70288411231247,36.101859922980495,0.601024189331973,35.102405768200526,34.868454577876236,2472424482.444386,32326108400,509789667815.13605,15.770214636016505,32.0,96.0
779,2017-07-05 00:00:00-04:00,35.04462937767956,35.617594848629885,34.8544674272238,35.328643798828125,82018800,0.0,0.0,2017-07-05,2017-07-05,2017-07-05,33.49372428894043,29.512817878723144,25.650778350830077,36.491462525622566,36.04458465452476,34.03434455904368,30.811241200754854,36.491462525622566,36.04458465452476,0.4468778710978043,40.12755836986157,35.26690202489394,2892548983.799371,32408127200,512682216798.9354,15.819557039967908,28.000000000000004,92.0
780,2017-07-06 00:00:00-04:00,35.037223943936695,35.90408094285336,34.51612317244753,35.43484115600586,74628400,0.0,0.0,2017-07-06,2017-07-06,2017-07-06,33.68561866760254,29.587210788726807,25.749629549980163,36.328905391835384,35.99941846944928,34.08926599421867,30.9027976355123,36.328905391835384,35.99941846944928,0.3294869223861028,39.82600862426467,35.285015090435586,2633264220.175063,32482755600,515315481019.1105,15.864278491788747,24.0,88.0
781,2017-07-07 00:00:00-04:00,36.00287298340716,36.42765680834072,35.77319532898255,36.24489974975586,65497200,0.0,0.0,2017-07-07,2017-07-07,2017-07-07,33.89726684570312,29.6826155090332,25.853244524002076,36.315981446900075,36.017602267990505,34.17380065129856,31.00858183579435,36.315981446900075,36.017602267990505,0.29837917890957044,44.74256639903751,36.14858396235971,2367631033.4994664,32548252800,517683112052.6099,15.905096818364699,20.0,84.0
782,2017-07-10 00:00:00-04:00,36.98085189068336,38.032930294137245,36.719063620589765,37.95883941650391,95849200,0.0,0.0,2017-07-10,2017-07-10,2017-07-10,34.135200347900394,29.794174003601075,25.963251838684084,36.56872882683913,36.16139761232483,34.32223354405171,31.1462106987787,36.56872882683913,36.16139761232483,0.40733121451429355,46.186226648441064,37.570277777076974,3601081068.710606,32644102000,521284193121.32056,15.968709849066167,16.0,80.0
783,2017-07-11 00:00:00-04:00,37.99588764722286,38.57378972341506,37.57604058674367,38.49723052978516,75795600,0.0,0.0,2017-07-11,2017-07-11,2017-07-11,34.39051361083985,29.91057434082031,26.075754289627074,36.86542139652313,36.334422272877454,34.48595891604126,31.29177544790754,36.86542139652313,36.334422272877454,0.5309991236456781,48.77552717448733,38.21568694664796,2896580921.5333505,32719897600,524180774042.8539,16.020244942418582,12.0,76.0
784,2017-07-12 00:00:00-04:00,39.09489875377873,40.25564355031874,38.66517457642652,40.13462829589844,114520800,0.0,0.0,2017-07-12,2017-07-12,2017-07-12,34.66702880859375,30.04766056060791,26.196529860496522,37.36837630411933,36.61591901532345,34.70747536231018,31.466881444897457,37.36837630411933,36.61591901532345,0.7524572887958811,52.83268648033578,39.6851488075479,4544774989.559431,32834418400,528725549032.4133,16.102784053955205,8.0,72.0
785,2017-07-13 00:00:00-04:00,40.25563317940604,41.07062527966667,39.20602311184484,39.67032241821289,136913200,0.0,0.0,2017-07-13,2017-07-13,2017-07-13,34.949849929809574,30.180152950286864,26.315734281539918,37.722521860133725,36.842171119241186,34.90209681548283,31.629325820606674,37.722521860133725,36.842171119241186,0.8803507408925384,52.07567030784505,39.98232360324147,5474107867.955319,32971331600,534199656900.36865,16.201943657634036,4.0,68.0
786,2017-07-14 00:00:00-04:00,39.833324039898486,40.75204200270608,39.7641735496587,40.73722457885742,94194800,0.0,0.0,2017-07-14,2017-07-14,2017-07-14,35.25020977020264,30.313852825164794,26.43756690979004,38.186322278398904,37.13069359773127,35.13092535522301,31.809680251463124,38.186322278398904,37.13069359773127,1.0556286806676312,60.254499739193044,40.41781337707406,3807147847.4908156,33065526400,538006804747.8595,16.270928163655654,0.0,64.0
787,2017-07-17 00:00:00-04:00,41.07804992445603,41.3670010617516,39.94693983127356,40.56435775756836,93079200,0.0,0.0,2017-07-17,2017-07-17,2017-07-17,35.54908592224121,30.44624340057373,26.558239946365358,38.55217389057882,37.38503909105254,35.344001135707146,31.983040202079067,38.55217389057882,37.38503909105254,1.1671347995262806,61.36364889168569,40.62609955019784,3781444845.252775,33158605600,541788249593.11224,16.339295328905877,96.0,60.0
788,2017-07-18 00:00:00-04:00,39.95434304287296,41.132377339176,39.83579987250633,40.98666763305664,77664000,0.0,0.0,2017-07-18,2017-07-18,2017-07-18,35.85635879516602,30.608193950653074,26.68026186943054,38.92671138942156,37.65182639046025,35.56528217481889,32.16132985417763,38.92671138942156,37.65182639046025,1.274884998961312,69.62332377201737,40.651614948246326,3157167023.340603,33236269600,544945416616.4528,16.39610651781609,92.0,56.00000000000001
789,2017-07-19 00:00:00-04:00,41.07803373416028,41.34228654288477,40.653250066818025,40.77426528930664,68704400,0.0,0.0,2017-07-19,2017-07-19,2017-07-19,36.16476196289062,30.76562738418579,26.79984402656555,39.21095045094234,37.88311816074517,35.76955602244586,32.33188303111088,39.21095045094234,37.88311816074517,1.327832290197172,64.81025100064056,40.92326729966981,2811608525.8634343,33304974000,547757025142.3163,16.44670328048646,88.0,52.0
790,2017-07-20 00:00:00-04:00,40.9792640967378,41.36947270980411,40.48039308536186,41.36700439453125,69959600,0.0,0.0,2017-07-20,2017-07-20,2017-07-20,36.48418117523193,30.92171033859253,26.922475957870482,39.54265105764833,38.141183807692286,35.98906380174333,32.51079632543603,39.54265105764833,38.141183807692286,1.4014672499560419,74.5518714387873,41.07229006323241,2873400983.907714,33374933600,550630426126.224,16.49832274501436,96.0,48.0
791,2017-07-21 00:00:00-04:00,41.162009920407314,41.81153465951071,41.01876853691892,41.515174865722656,64833200,0.0,0.0,2017-07-21,2017-07-21,2017-07-21,36.71602210998535,31.086503524780273,27.04603325843811,39.84611625889053,38.39110907125009,36.20577403954644,32.689100850986264,39.84611625889053,38.39110907125009,1.4550071876404402,78.7915072022078,41.448492687384096,2687238416.0997105,33439766800,553317664542.3237,16.54669626889634,96.0,44.0
792,2017-07-24 00:00:00-04:00,41.58678455596113,41.68310156203663,40.92738293461066,41.03357696533203,65252400,0.0,0.0,2017-07-24,2017-07-24,2017-07-24,36.91252429962158,31.24324890136719,27.16726870536804,40.02880252141999,38.58684743377468,36.39509964447921,32.85433800176539,40.02880252141999,38.58684743377468,1.4419550876453116,85.66473727236502,41.21468715399311,2689357252.04722,33505019200,556007021794.371,16.59473819356507,92.0,40.0
793,2017-07-25 00:00:00-04:00,40.80391067493967,40.97925523188759,40.39888472101306,40.83601760864258,49655600,0.0,0.0,2017-07-25,2017-07-25,2017-07-25,37.09821674346924,31.407368869781493,27.28861117362976,40.15298945791577,38.75345263191304,36.56925329013267,33.012391063287716,40.15298945791577,38.75345263191304,1.3995368260027305,82.1510666433282,40.73805252051441,2022872440.7376552,33554674800,558029894235.1086,16.63046647184638,88.0,36.0
794,2017-07-26 00:00:00-04:00,41.41144592515186,41.96712195927331,40.95949940027538,41.30772018432617,64040400,0.0,0.0,2017-07-26,2017-07-26,2017-07-26,37.261666221618654,31.57761209487915,27.412914943695068,40.330640338901986,38.9426576357955,36.75507552127752,33.17665500627858,40.330640338901986,38.9426576357955,1.3879827031064877,82.88159601133857,41.411447181291614,2652005642.0687876,33618715200,560681899877.1775,16.67767184265202,96.0,32.0
795,2017-07-27 00:00:00-04:00,41.55716072186036,41.67323557639358,38.9121410568004,39.94446563720703,78285600,0.0,0.0,2017-07-27,2017-07-27,2017-07-27,37.38551525115967,31.736097717285155,27.530094890594484,40.27122884633353,39.01686563590006,36.88014964347084,33.31067105837617,40.27122884633353,39.01686563590006,1.2543632104334677,69.50519558513032,40.176614090133675,3145250340.014569,33697000800,563827150217.192,16.732265092779176,92.0,28.000000000000004
796,2017-07-28 00:00:00-04:00,39.58636351853352,40.84342919836061,39.33692804923408,40.59893035888672,51334800,0.0,0.0,2017-07-28,2017-07-28,2017-07-28,37.5673046875,31.898488235473632,27.651740398406982,40.321644463649406,39.134055615380554,37.02598418133029,33.45499302472292,40.321644463649406,39.134055615380554,1.1875888482688524,65.66993521766337,40.2597625354938,2066726857.8070672,33748335600,565893877074.999,16.76805291325238,88.0,24.0
797,2017-07-31 00:00:00-04:00,40.73476040165616,41.0953303133257,39.66786055516219,40.13462829589844,55967200,0.0,0.0,2017-07-31,2017-07-31,2017-07-31,37.71341041564941,32.05667985916138,27.770695362091065,40.29287274553387,39.208172110233726,37.1478917936663,33.58726303009273,40.29287274553387,39.208172110233726,1.0847006353001447,59.80480571027583,40.29927305479544,2255437474.9123473,33804302800,568149314549.9114,16.807011755613292,84.0,20.0
798,2017-08-01 00:00:00-04:00,40.04078034079718,40.64090863309588,39.76170628951699,40.62362289428711,43138400,0.0,0.0,2017-08-01,2017-08-01,2017-08-01,37.85413223266602,32.219810733795164,27.893423833847045,40.3437573838036,39.313020316459905,37.2841949740828,33.72659688878964,40.3437573838036,39.313020316459905,1.0307370673436935,53.39505437140364,40.34207927229999,1740292752.480186,33847441200,569889607302.3916,16.83700708526208,80.0,16.0
799,2017-08-02 00:00:00-04:00,40.93480583958937,40.974321488711965,39.82839404309464,40.59893035888672,47844400,0.0,0.0,2017-08-02,2017-08-02,2017-08-02,37.98003601074219,32.3812638092041,28.015241575241088,40.38301476458562,39.40827291219522,37.41418459701629,33.86268270007869,40.38301476458562,39.40827291219522,0.9747418523903946,56.866412013491995,40.46721529689777,1936129635.5508957,33895285600,571825736937.9425,16.870361963787158,76.0,12.0
800,2017-08-03 00:00:00-04:00,40.59398482128735,41.152132931326136,40.42357690338769,41.11508560180664,44242000,0.0,0.0,2017-08-03,2017-08-03,2017-08-03,38.12549980163574,32.54114330291748,28.14010754585266,40.49564104723501,39.53470348179607,37.55931796975317,34.00629463872677,40.49564104723501,39.53470348179607,0.9609375654389396,53.041765546924516,40.896931812173484,1809362057.2341793,33939527600,573635098995.1766,16.901681890091382,72.0,8.0
801,2017-08-04 00:00:00-04:00,41.34229641360977,42.00170197264445,41.11508710424722,41.29537582397461,58909600,0.0,0.0,2017-08-04,2017-08-04,2017-08-04,38.26696258544922,32.702998352050784,28.264644813537597,40.61867716673341,39.66512365529078,37.70583004246773,34.150632880018804,40.61867716673341,39.66512365529078,0.9535535114426352,55.87764035583844,41.4707216336221,2443023623.1480246,33998437200,576078122618.3247,16.94425303226363,96.0,4.0
802,2017-08-07 00:00:00-04:00,41.58678981493872,42.56971781770285,41.49047279668317,42.56478118896485,71741200,0.0,0.0,2017-08-07,2017-08-07,2017-08-07,38.43534484863281,32.87564781188965,28.395701313018797,40.91807778553825,39.8799131022296,37.89637714625193,34.31724967821575,40.91807778553825,39.8799131022296,1.0381646833086506,61.167376348300664,42.208323934450284,3028075809.0461845,34070178400,579106198427.3708,16.997451308542924,96.0,0.0
803,2017-08-08 00:00:00-04:00,42.94511327277723,43.11058079453756,41.66582537241265,42.058502197265625,75533600,0.0,0.0,2017-08-08,2017-08-08,2017-08-08,38.575918731689455,33.04012601852417,28.522676458358763,41.09352769503477,40.04129007223227,38.05959773648776,34.47054180730585,41.09352769503477,40.04129007223227,1.052237622802501,58.72490057156124,42.27830278807195,3193432411.473111,34145712000,582299630838.844,17.05337498421014,96.0,4.0
804,2017-08-09 00:00:00-04:00,41.59667125362899,42.53021045753452,41.40897759436326,42.50551223754883,53078400,0.0,0.0,2017-08-09,2017-08-09,2017-08-09,38.71046646118164,33.2034987449646,28.652120370864868,41.310756086190786,40.223825047440904,38.23394732476467,34.62965013265719,41.310756086190786,40.223825047440904,1.0869310387498814,57.89109369009689,42.14823342981554,2237160793.2811213,34198790400,584536791632.1251,17.09232358206813,92.0,0.0
805,2017-08-10 00:00:00-04:00,42.517851332539934,42.64133486654353,40.58409873783335,40.68535614013672,132808800,0.0,0.0,2017-08-10,2017-08-10,2017-08-10,38.81117935180664,33.34033115386963,28.7685639667511,41.214540709874775,40.258012535788744,38.33008100379887,34.74956510310233,41.214540709874775,40.258012535788744,0.9565281740860314,45.33068083469565,41.303596581504536,5485481097.673719,34331599200,590022272729.7988,17.185982782002153,88.0,0.0
806,2017-08-11 00:00:00-04:00,38.80840234432369,39.267761211114966,37.76373277103412,38.51698303222656,149719600,0.0,0.0,2017-08-11,2017-08-11,2017-08-11,38.86847541809082,33.46421329498291,28.872738733291627,40.799531836390436,40.12904738737673,38.33741049510976,34.82416743833251,40.799531836390436,40.12904738737673,0.6704844490137063,38.09855409636617,38.51615900479188,5766623919.733838,34481318800,595788896649.5327,17.278599467301486,84.0,0.0
807,2017-08-14 00:00:00-04:00,39.43323465447715,41.626303611028014,39.31715982115582,41.58925628662109,127902000,0.0,0.0,2017-08-14,2017-08-14,2017-08-14,38.990773315429685,33.613489303588864,28.991918125152587,40.92102790565669,40.23721100954298,38.46493385948275,34.95812959374416,40.92102790565669,40.23721100954298,0.6838168961137114,52.800694893795765,40.84423990626831,5224059972.4915285,34609220800,601012956622.0243,17.365688759511865,80.0,0.0
808,2017-08-15 00:00:00-04:00,41.641128803130165,41.90291336340907,40.89528699991373,41.23857116699219,76453200,0.0,0.0,2017-08-15,2017-08-15,2017-08-15,39.084472579956056,33.761676177978515,29.111164684295655,40.96988071509292,40.3113858360207,38.573703949973314,35.08249477341244,40.96988071509292,40.3113858360207,0.6584948790722223,49.74055502646548,41.34559051010499,3161002700.387159,34685674000,604173959322.4115,17.418544593436803,76.0,88.0
809,2017-08-16 00:00:00-04:00,41.38922538093478,41.623843428916125,40.46309853225596,40.78662490844727,59663200,0.0,0.0,2017-08-16,2017-08-16,2017-08-16,39.172442245483396,33.90440608978272,29.22829916000366,40.94168751407051,40.34658873027452,38.660485164031115,35.195447845393325,40.94168751407051,40.34658873027452,0.59509878379599,53.39169310421647,40.957855623206456,2443676731.618491,34745337200,606617636054.03,17.458965286830775,72.0,84.0
810,2017-08-17 00:00:00-04:00,40.70264629183699,40.87305419019933,39.85555096549745,39.877777099609375,52544400,0.0,0.0,2017-08-17,2017-08-17,2017-08-17,39.233443069458005,34.0361231803894,29.340151290893555,40.778008988768796,40.311861942817835,38.70822210268125,35.28816723656592,40.778008988768796,40.311861942817835,0.46614704595096157,47.153958948696406,40.20212741843539,2112396663.9252365,34797881600,608730032717.9553,17.493307199423178,68.0,80.0
811,2017-08-18 00:00:00-04:00,40.421111109473344,40.59151903799975,39.425833842708464,39.88519287109375,60120400,0.0,0.0,2017-08-18,2017-08-18,2017-08-18,39.24114852905274,34.16929607391357,29.45463610649109,40.640652662972634,40.280256826393824,38.754377819089584,35.379197447150624,40.640652662972634,40.280256826393824,0.36039583657881025,48.978772052576346,39.967515250600655,2402863003.8722115,34858002000,611132895721.8275,17.53206898438492,64.0,76.0
812,2017-08-21 00:00:00-04:00,40.12969417197989,40.24329695239697,38.865219782175366,39.3048210144043,62367200,0.0,0.0,2017-08-21,2017-08-21,2017-08-21,39.28831916809082,34.297528686523435,29.56657576560974,40.435140101654426,40.208002321802006,38.775963826748985,35.45693256729426,40.435140101654426,40.208002321802006,0.2271377798524199,44.6407167620452,39.47111258299221,2461702772.685992,34920369200,613594598494.5135,17.571251752244176,60.0,72.0
813,2017-08-22 00:00:00-04:00,39.67064816854125,40.23916959295287,39.47784452914767,40.17984771728516,45045600,0.035,0.0,2017-08-22,2017-08-22,2017-08-22,39.35116302490234,34.429429359436035,29.683874683380125,40.395864350213,40.2059167955415,38.83101809696609,35.550455639571304,40.395864350213,40.2059167955415,0.18994755467150526,48.407042998529164,39.96562061312857,1800275359.8907444,34965414800,615394873854.4043,17.600102197397764,56.00000000000001,68.0
814,2017-08-23 00:00:00-04:00,39.846145899914745,41.0944285438652,39.7596335765486,40.98319625854492,57952000,0.0,0.0,2017-08-23,2017-08-23,2017-08-23,39.42301055908203,34.57052314758301,29.805670108795166,40.48622310534099,40.26349305206027,38.91541724055742,35.6580346617292,40.48622310534099,40.26349305206027,0.2227300532807206,49.50939240944605,40.612419459652905,2353570932.525805,35023366800,617748444786.93,17.63817991327236,52.0,64.0
815,2017-08-24 00:00:00-04:00,41.30453607268252,41.34902747721915,40.56792346474803,40.83241271972656,46970000,0.0,0.0,2017-08-24,2017-08-24,2017-08-24,39.49026191711426,34.71146593093872,29.922160110473634,40.5394830460157,40.30563524966518,38.99059353385817,35.76049759357073,40.5394830460157,40.30563524966518,0.233847796350517,48.274061359185744,40.916454553897914,1921845870.396585,35070336800,619670290657.3267,17.669356704248322,48.0,60.0
816,2017-08-25 00:00:00-04:00,41.07464659834957,41.17599314532401,40.42702443602358,40.49129104614258,35720000,0.0,0.0,2017-08-25,2017-08-25,2017-08-25,39.54748001098633,34.86774724960327,30.03707981109619,40.53206889218906,40.31938753088573,39.04944441669285,35.85417667183948,40.53206889218906,40.31938753088573,0.21268136130333204,41.695169244656434,40.69810287583005,1453736234.7246494,35106056800,621124026892.0513,17.692788182694766,44.0,56.00000000000001
817,2017-08-28 00:00:00-04:00,40.68163238965974,40.81016940763246,40.12546716995889,40.77803421020508,38949600,0.0,0.0,2017-08-28,2017-08-28,2017-08-28,39.61413764953613,35.028746337890624,30.154909400939943,40.56990971034537,40.353361358983456,39.117232251732545,35.95167880131206,40.56990971034537,40.353361358983456,0.21654835136191508,44.77961007925134,40.57122359593214,1580232930.5721185,35145006400,622704259822.6234,17.718143304211303,40.0,52.0
818,2017-08-29 00:00:00-04:00,40.189736511585885,40.928819700251,40.10816515457037,40.71129608154297,32409600,0.0,0.0,2017-08-29,2017-08-29,2017-08-29,39.651306228637694,35.18727701187134,30.27509930610657,40.59166145976039,40.379875042136014,39.17974455878393,36.04592864844535,40.59166145976039,40.379875042136014,0.21178641762437422,42.45101957291089,40.582760312121444,1315271028.611731,35177416000,624019530851.2351,17.73920889616324,36.0,48.0
819,2017-08-30 00:00:00-04:00,40.90906081817616,41.064788359364826,40.60502474552364,40.95355224609375,38440000,0.0,0.0,2017-08-30,2017-08-30,2017-08-30,39.69445594787598,35.34929111480713,30.371651649475098,40.647336965350135,40.42236964983659,39.249305644560785,36.14310931374532,40.647336965350135,40.42236964983659,0.22496731551354543,51.3011735843218,40.87445511699408,1571214054.6972523,35215856000,625590744905.9324,17.764462261145443,32.0,44.0
820,2017-08-31 00:00:00-04:00,41.15622666469748,41.92250026144364,41.0820705469903,41.88294982910156,61268400,0.0,0.0,2017-08-31,2017-08-31,2017-08-31,39.74443817138672,35.5269149017334,30.478177528381348,40.837431252081124,40.530560774226586,39.35258580866042,36.2567695219702,40.837431252081124,40.530560774226586,0.30687047785453814,68.56172544479077,41.62917354584517,2550552856.47626,35277124400,628141297762.4087,17.80590987632792,28.000000000000004,40.0
821,2017-09-01 00:00:00-04:00,42.00901190061828,42.49102100021141,41.92249957449154,42.13507843017578,44543200,0.0,0.0,2017-09-01,2017-09-01,2017-09-01,39.80489616394043,35.70619640350342,30.582827167510985,41.0370692794803,40.64941393392653,39.46170316636691,36.373171678568326,41.0370692794803,40.64941393392653,0.38765534555376746,54.368806348942755,42.18286633495958,1878959851.7313714,35321667600,630020257614.14,17.83665099702541,24.0,36.0
822,2017-09-05 00:00:00-04:00,41.62093352851179,41.67036968154248,40.429502250267866,41.0103874206543,69536400,0.0,0.0,2017-09-05,2017-09-05,2017-09-05,39.8652848815918,35.87622940063476,30.675161409378052,41.03296437812246,40.67615271072118,39.522435882221316,36.464997732867054,41.03296437812246,40.67615271072118,0.35681166740127424,48.37494872219792,41.03675311748822,2853548079.4789076,35391204000,632873805693.6189,17.882234401904466,20.0,32.0
823,2017-09-06 00:00:00-04:00,41.33914019007727,41.47756291681985,40.63713329172551,40.98566436767578,39767200,0.0,0.0,2017-09-06,2017-09-06,2017-09-06,39.93347717285156,36.05050525665283,30.76643708229065,41.02568745343835,40.69907950012522,39.579817391454824,36.55451588405139,41.02568745343835,40.69907950012522,0.326607953313129,51.509339757508165,41.03345352540705,1631785553.035567,35430971200,634505591246.6544,17.908218989115785,16.0,28.000000000000004
824,2017-09-07 00:00:00-04:00,41.15375679831449,41.49981365718947,40.77309048181513,41.176002502441406,35286800,0.0,0.0,2017-09-07,2017-09-07,2017-09-07,40.03298835754394,36.21745761871338,30.85747123718262,41.048812845592664,40.73440712992642,39.642412886003314,36.646030470554166,41.048812845592664,40.73440712992642,0.314405715666247,61.04856900575151,41.14963554714867,1452038959.6251256,35466258000,635957630206.2795,17.931342804935316,12.0,24.0
825,2017-09-08 00:00:00-04:00,41.05982943099285,41.208141682978784,40.219403394371874,40.46164321899414,49885600,0.0,0.0,2017-09-08,2017-09-08,2017-09-08,40.09267608642578,36.37711837768555,30.94540102005005,40.958479056885196,40.71420239578328,39.674539565728445,36.72158715864209,40.958479056885196,40.71420239578328,0.24427666110191382,54.378972539742065,40.629729432114935,2026838430.5587127,35516143600,637984468636.8383,17.96322471893706,8.0,20.0
826,2017-09-11 00:00:00-04:00,40.91892505527099,41.880472717139895,40.864547929175465,41.77418518066406,56744400,0.0,0.0,2017-09-11,2017-09-11,2017-09-11,40.203657150268555,36.548942432403564,31.03906933784485,41.08397230669733,40.79271963910779,39.75687860945141,36.82163860462272,41.08397230669733,40.79271963910779,0.2912526675895464,66.88062260186203,41.50640194232648,2355255874.3761506,35572888000,640339724511.2144,18.000779821734305,4.0,16.0
827,2017-09-12 00:00:00-04:00,42.02137818325139,42.02137818325139,41.27240921501831,41.92497634887695,41148800,0.0,0.0,2017-09-12,2017-09-12,2017-09-12,40.328125381469725,36.71837636947632,31.132924919128417,41.21335754395574,40.8765905064981,39.8419020502132,36.922694797578245,41.21335754395574,40.8765905064981,0.3367670374576406,63.240809507739094,41.73958791571555,1717533955.226196,35614036800,642057258466.4406,18.028207868489666,0.0,12.0
828,2017-09-13 00:00:00-04:00,41.672846687670265,42.40204043121128,41.34903549717065,42.11283493041992,58096000,0.0,0.0,2017-09-13,2017-09-13,2017-09-13,40.482183685302736,36.88865270614624,31.227485666275026,41.35173868033484,40.96816416752934,39.930958241593856,37.02546984971372,41.35173868033484,40.96816416752934,0.38357451280550237,59.453878628911774,41.95463695293395,2437396588.4176507,35672132800,644494655054.8582,18.067174695392985,4.0,8.0
829,2017-09-14 00:00:00-04:00,41.72228320523856,42.65417011913832,41.47757288725783,41.87306594848633,51371200,0.0,0.0,2017-09-14,2017-09-14,2017-09-14,40.6130721282959,37.05339820861816,31.320909204483034,41.43194287543507,41.03519392908171,40.007119328138664,37.121461851669615,41.43194287543507,41.03519392908171,0.39674894635336244,58.58135173409987,42.001602984960826,2157672747.2610197,35723504000,646652327802.1191,18.101592940102382,96.0,4.0
830,2017-09-15 00:00:00-04:00,42.72832799820604,44.520416259765625,42.67641757520327,44.520416259765625,136479200,0.0,0.0,2017-09-15,2017-09-15,2017-09-15,40.79478363037109,37.24020114898681,31.42862898826599,41.907092626870536,41.29335854616941,40.18411136467306,37.26797580034478,41.907092626870536,41.29335854616941,0.6137340807011284,74.0697509597491,43.90575003157817,5992221639.709764,35859983200,652644549441.8289,18.199800758462956,96.0,0.0
831,2017-09-18 00:00:00-04:00,45.763743306380746,47.26168094072799,45.69453194036538,46.35945892333984,168446000,0.0,0.0,2017-09-18,2017-09-18,2017-09-18,40.99707481384277,37.44717082977295,31.54683756828308,42.59207205709658,41.668625240774624,40.42628185716979,37.44800516911696,42.59207205709658,41.668625240774624,0.923446816321956,78.1265510926805,46.4385572681444,7822389217.589851,36028429200,660466938659.4187,18.331827207704595,96.0,20.0
832,2017-09-19 00:00:00-04:00,45.85520184937098,46.92798560058296,45.63520776351787,46.31002426147461,87428000,0.0,0.0,2017-09-19,2017-09-19,2017-09-19,41.164098510742186,37.649649429321286,31.67041682243347,43.16406470392397,42.01243257564129,40.65701685341704,37.6234906956983,43.16406470392397,42.01243257564129,1.151632128282678,78.26303807540522,46.291072541858476,4047135890.189603,36115857200,664514074549.6083,18.399509967871072,92.0,16.0
833,2017-09-20 00:00:00-04:00,46.34710630861936,46.82170022461116,45.53387074282181,45.9367790222168,72492000,0.0,0.0,2017-09-20,2017-09-20,2017-09-20,41.31288948059082,37.85170154571533,31.79113194465637,43.59063613750749,42.303124905017256,40.86406635023272,37.78811026652045,43.59063613750749,42.303124905017256,1.2875112324902318,74.82757087127031,46.097449996549926,3341696345.149897,36188349200,667855770894.7582,18.454994097789854,88.0,12.0
834,2017-09-21 00:00:00-04:00,44.89859198521505,45.160606949146704,43.902438761802976,44.68106842041016,107560000,0.0,0.0,2017-09-21,2017-09-21,2017-09-21,41.40381828308105,38.0354235458374,31.901342821121215,43.758394950261746,42.47926886912044,41.01375270592595,37.92460448738955,43.758394950261746,42.47926886912044,1.2791260811413068,63.50184734413915,44.58137137711995,4795172305.323022,36295909200,672650943200.0812,18.53241751001739,84.0,8.0
835,2017-09-22 00:00:00-04:00,44.56738489879491,45.06422459549145,44.14717182593469,44.24604415893555,49123200,0.0,0.0,2017-09-22,2017-09-22,2017-09-22,41.49533271789551,38.22259132385254,32.00751830101013,43.83341790544233,42.610141112810446,41.14050923349496,38.04978151058848,43.83341790544233,42.610141112810446,1.2232767926318857,60.009434655065334,44.48581352678723,2185285515.0390744,36345032400,674836228715.1202,18.56749558751584,80.0,4.0
836,2017-09-25 00:00:00-04:00,43.937042336714896,43.94940231534808,42.060912995317366,42.26854705810547,87458000,0.0,0.0,2017-09-25,2017-09-25,2017-09-25,41.525959167480465,38.388084468841555,32.101736555099485,43.59266854431358,42.58483784949897,41.18474601093067,38.1333214224205,43.59266854431358,42.58483784949897,1.007830694814615,55.5193643557961,42.75962078959031,3739670915.0159893,36432490400,678575899630.1362,18.62556998382236,76.0,0.0
837,2017-09-26 00:00:00-04:00,43.61571565579809,44.16693617859877,42.10789207524792,42.505859375,112562000,0.0,0.0,2017-09-26,2017-09-26,2017-09-26,41.5647891998291,38.556937561035156,32.199100217819215,43.42546713364996,42.57898759212867,41.23655437814907,38.219906332372574,43.42546713364996,42.57898759212867,0.8464795415212905,56.54676556826143,42.92689587628223,4831937253.6260805,36545052400,683407836883.7623,18.700420221144967,72.0,0.0
838,2017-09-27 00:00:00-04:00,43.410542249682486,43.57121444352265,42.70112391603593,43.4377326965332,71372000,0.0,0.0,2017-09-27,2017-09-27,2017-09-27,41.613810501098634,38.73508464813232,32.303168315887454,43.42735414332431,42.64259834060307,41.32287509651708,38.32322962671239,43.42735414332431,42.64259834060307,0.7847558027212358,59.155460255290926,43.23669035203059,3085889063.8051276,36616424400,686493725947.5675,18.748245826743464,68.0,0.0
839,2017-09-28 00:00:00-04:00,43.509433965964135,43.548980635096186,42.95079436095829,43.42538833618164,43524400,0.0,0.0,2017-09-28,2017-09-28,2017-09-28,41.66683296203613,38.91579746246338,32.40992204666138,43.4270517114562,42.70058278472,41.40532659611177,38.424262472444454,43.4270517114562,42.70058278472,0.726468926736203,62.72015937528244,43.30838777741204,1884971592.9791925,36659948800,688378697540.5468,18.777404772058677,64.0,12.0
